name,schedulable,makespan,dueDatesCalculationTime,schedulerTime
Flexray_0.5,True,0.003288581928629405,2.966111660003662,69.8014543056488
Flexray_0.51,True,0.003446940990912211,3.9480080604553223,88.01955842971802
Flexray_0.52,True,0.0035414315569424516,3.680102825164795,96.62494778633118
Flexray_0.53,True,0.003494919841925883,3.2359464168548584,93.27009177207947
Flexray_0.54,True,0.0034573845004362614,3.857745409011841,92.01481747627258
Flexray_0.55,True,0.003625495613947078,2.8918516635894775,78.5601236820221
Flexray_0.56,True,0.0035898911090452832,3.4039676189422607,81.46987724304199
Flexray_0.57,True,0.003906984118730714,3.3661324977874756,97.97775363922119
Flexray_0.58,True,0.003935629471912031,3.0596892833709717,95.60479807853699
Flexray_0.59,True,0.0037140675453693583,3.382004499435425,92.54276180267334
Flexray_0.6,True,0.0038987367324313815,3.5270934104919434,94.9053885936737
Flexray_0.61,True,0.004053255541243309,3.479027271270752,103.16610622406006
Flexray_0.62,True,0.004097749024424613,3.0313615798950195,93.86772394180298
Flexray_0.63,True,0.003977267713129312,3.5084667205810547,92.6649272441864
Flexray_0.64,False,0.004196636924877949,3.6308398246765137,90.3790397644043
Flexray_0.65,True,0.004144540966126247,3.2494611740112305,94.59395003318787
Flexray_0.66,False,0.004200303558683133,3.022793769836426,90.29006767272949
Flexray_0.67,False,0.0042002302895942124,3.6342217922210693,81.71377158164978
Flexray_0.68,False,0.004176224924190417,3.4770262241363525,80.76694369316101
Flexray_0.69,False,0.004194216013567511,3.211270809173584,82.2871425151825
Flexray_0.7,False,0.00418971705675093,3.0173909664154053,64.90584826469421
Flexray_0.71,False,0.004178404885035061,3.414296865463257,69.16583609580994
Flexray_0.72,False,0.004180434075076171,3.4231035709381104,79.66415977478027
Flexray_0.73,False,0.00418823826125725,3.0102062225341797,74.45001196861267
Flexray_0.74,False,0.004190927608075076,3.3230960369110107,67.50398683547974
Flexray_0.75,False,0.00418437542876116,3.561999559402466,71.71353435516357
Flexray_0.76,False,0.004192803421962118,3.4843199253082275,69.02887654304504
Flexray_0.77,False,0.004173828514486025,3.4350807666778564,74.59114003181458
Flexray_0.78,False,0.0041982377932225845,3.0181522369384766,63.9993691444397
Flexray_0.79,False,0.004183096666233899,3.4031434059143066,65.24840593338013
Flexray_0.8,False,0.0041490514454244854,3.5664381980895996,56.50597405433655
Flexray_0.81,False,0.004187173241899467,3.4706778526306152,61.33506417274475
Flexray_0.82,False,0.0041991262382386286,3.465571880340576,70.38116574287415
Flexray_0.83,False,0.004177061569845221,3.0136847496032715,60.52045202255249
Flexray_0.84,False,0.004166545106824519,2.93955659866333,51.15531015396118
Flexray_0.85,False,0.004198456646455641,3.369058847427368,56.162076473236084
Flexray_0.86,False,0.004197266228672006,3.481738328933716,57.940839529037476
Flexray_0.87,False,0.004194845159617053,3.4036061763763428,64.69072413444519
Flexray_0.88,False,0.00419136154362003,3.05265474319458,58.442233085632324
Flexray_0.89,False,0.004197162870446896,3.007741928100586,63.00086188316345
Flexray_0.9,False,0.0041941152142215285,3.3287484645843506,55.53389763832092
Flexray_0.91,False,0.00419566371014413,3.4862587451934814,60.2330060005188
Flexray_0.92,False,0.0041845571531022125,3.4449918270111084,61.87568473815918
Flexray_0.93,False,0.004172967601385167,3.0518221855163574,56.67632555961609
Flexray_0.94,False,0.004178971376056806,2.970489025115967,53.641032457351685
Flexray_0.95,False,0.004200572555081787,3.2842204570770264,45.96070575714111
Flexray_0.96,False,0.004169346422097641,3.577993392944336,53.996178150177
Flexray_0.97,False,0.0042003924327646235,3.534302234649658,60.00026750564575
Flexray_0.98,False,0.004160292961418784,3.4634430408477783,55.05184006690979
Flexray_0.99,False,0.004175882880995952,3.077388048171997,55.507978677749634
Flexray_1.0,False,0.004187036963522173,2.9669253826141357,49.14622235298157
NXT Motion (specialized)_0.5,True,5.0073004469611496e-05,0.33194637298583984,4.641756296157837
NXT Motion (specialized)_0.51,True,5.177676497862086e-05,0.45978593826293945,3.503214120864868
NXT Motion (specialized)_0.52,True,5.1578645745861425e-05,0.36434507369995117,3.6243598461151123
NXT Motion (specialized)_0.53,True,5.863258378366676e-05,0.37479496002197266,3.513629913330078
NXT Motion (specialized)_0.54,True,5.507356187056405e-05,0.29407238960266113,3.5062031745910645
NXT Motion (specialized)_0.55,True,5.656757116877229e-05,0.3073709011077881,3.7824578285217285
NXT Motion (specialized)_0.56,True,6.034933365601973e-05,0.3042795658111572,3.672065258026123
NXT Motion (specialized)_0.57,True,6.0215282423646303e-05,0.38330531120300293,4.001310586929321
NXT Motion (specialized)_0.58,True,5.561676062364272e-05,0.3565504550933838,3.5561954975128174
NXT Motion (specialized)_0.59,True,6.0341629576487837e-05,0.374953031539917,3.5142202377319336
NXT Motion (specialized)_0.6,True,5.975190818297144e-05,0.3108062744140625,3.6019411087036133
NXT Motion (specialized)_0.61,True,6.443971495517456e-05,0.31690025329589844,3.9250922203063965
NXT Motion (specialized)_0.62,True,6.615403142204092e-05,0.31665897369384766,3.755730152130127
NXT Motion (specialized)_0.63,True,5.900773007234326e-05,0.3829035758972168,3.5253632068634033
NXT Motion (specialized)_0.64,True,7.017129809495646e-05,0.37369418144226074,3.582829713821411
NXT Motion (specialized)_0.65,True,6.334701886958083e-05,0.38091540336608887,3.566185712814331
NXT Motion (specialized)_0.66,True,6.772223559280545e-05,0.31221580505371094,3.6847147941589355
NXT Motion (specialized)_0.67,True,6.514429185757116e-05,0.3100457191467285,3.9491310119628906
NXT Motion (specialized)_0.68,True,7.062010939949172e-05,0.3207669258117676,3.6225380897521973
NXT Motion (specialized)_0.69,True,7.069402260822345e-05,0.39491939544677734,3.6683294773101807
NXT Motion (specialized)_0.7,False,7.156086383151969e-05,0.35849833488464355,3.341719150543213
NXT Motion (specialized)_0.71,True,7.031683542624925e-05,0.3589301109313965,3.546398878097534
NXT Motion (specialized)_0.72,True,7.146717244237192e-05,0.2930867671966553,3.407928228378296
NXT Motion (specialized)_0.73,True,7.15805278774736e-05,0.3145458698272705,3.624847650527954
NXT Motion (specialized)_0.74,False,7.129308888785408e-05,0.30303144454956055,3.302333354949951
NXT Motion (specialized)_0.75,False,7.19747396888907e-05,0.36796116828918457,3.331295967102051
NXT Motion (specialized)_0.76,False,7.12898831927341e-05,0.365062952041626,3.1114320755004883
NXT Motion (specialized)_0.77,False,7.196735059887348e-05,0.3436448574066162,3.037468671798706
NXT Motion (specialized)_0.78,False,7.199147332744101e-05,0.31247377395629883,3.010035753250122
NXT Motion (specialized)_0.79,False,7.108441062436104e-05,0.31307220458984375,3.2844090461730957
NXT Motion (specialized)_0.8,False,7.17811583432876e-05,0.3703765869140625,3.137392044067383
NXT Motion (specialized)_0.81,False,7.108462746824655e-05,0.380293607711792,3.0180232524871826
NXT Motion (specialized)_0.82,False,7.164283540270574e-05,0.35964345932006836,2.7947516441345215
NXT Motion (specialized)_0.83,False,7.097318705638815e-05,0.30519819259643555,2.8781089782714844
NXT Motion (specialized)_0.84,False,7.184219466222623e-05,0.2983741760253906,3.2209787368774414
NXT Motion (specialized)_0.85,False,7.106833557697368e-05,0.32668161392211914,2.7446393966674805
NXT Motion (specialized)_0.86,False,7.19900875710754e-05,0.3844115734100342,2.923757314682007
NXT Motion (specialized)_0.87,False,7.199785986716031e-05,0.3670225143432617,2.7767395973205566
NXT Motion (specialized)_0.88,False,7.067776221070482e-05,0.29583120346069336,2.5837457180023193
NXT Motion (specialized)_0.89,False,7.075261536184311e-05,0.29826855659484863,2.9207394123077393
NXT Motion (specialized)_0.9,False,7.164010769973745e-05,0.32810187339782715,3.0429515838623047
NXT Motion (specialized)_0.91,False,7.199853147590698e-05,0.37589359283447266,2.6736552715301514
NXT Motion (specialized)_0.92,False,7.199048388709018e-05,0.35970211029052734,2.2308998107910156
NXT Motion (specialized)_0.93,False,7.143740916094594e-05,0.34761595726013184,2.70107364654541
NXT Motion (specialized)_0.94,False,7.177764531903995e-05,0.30740952491760254,2.4569499492645264
NXT Motion (specialized)_0.95,False,7.195837949859466e-05,0.3187413215637207,2.639664888381958
NXT Motion (specialized)_0.96,False,7.170226309409096e-05,0.37332797050476074,2.6360833644866943
NXT Motion (specialized)_0.97,False,7.197588672865373e-05,0.3533201217651367,2.4996628761291504
NXT Motion (specialized)_0.98,False,7.056862556198838e-05,0.3691418170928955,2.4966812133789062
NXT Motion (specialized)_0.99,False,7.184218739006494e-05,0.3034782409667969,2.4170901775360107
NXT Motion (specialized)_1.0,False,7.117613165207962e-05,0.30959653854370117,2.4248592853546143
NXT Motion_0.5,True,4.925515602022334e-05,0.36492252349853516,3.496551513671875
NXT Motion_0.51,True,5.163750126120344e-05,0.3590199947357178,3.3539416790008545
